,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
19595,19596,1,9,1992,3,PP,M,20.0,17.0
19694,19695,2,7,1992,3,PP,M,22.0,17.0
19700,19701,2,7,1992,3,PP,F,21.0,12.0
19757,19758,3,7,1992,6,PP,M,21.0,14.0
19761,19762,3,7,1992,20,PP,F,18.0,16.0
19762,19763,3,7,1992,3,PP,M,23.0,19.0
19809,19810,3,7,1992,3,PP,F,22.0,17.0
19885,19886,4,4,1992,18,PP,M,21.0,20.0
19904,19905,4,5,1992,6,PP,M,22.0,19.0
19913,19914,4,5,1992,15,PP,M,23.0,15.0
19929,19930,4,5,1992,3,PP,F,22.0,20.0
19931,19932,4,5,1992,3,PP,F,22.0,17.0
19933,19934,4,5,1992,6,PP,M,22.0,18.0
19940,19941,5,2,1992,1,PP,M,22.0,13.0
19942,19943,5,2,1992,1,PP,F,21.0,15.0
19946,19947,5,2,1992,2,PP,F,22.0,16.0
19949,19950,5,2,1992,2,PP,M,21.0,19.0
19957,19958,5,2,1992,7,PP,F,21.0,16.0
19959,19960,5,2,1992,1,PP,M,23.0,22.0
19964,19965,5,2,1992,2,PP,,,
19967,19968,5,2,1992,20,PP,F,23.0,17.0
19974,19975,5,3,1992,6,PP,M,19.0,20.0
19982,19983,5,3,1992,6,PP,F,21.0,21.0
19986,19987,5,3,1992,6,PP,M,22.0,19.0
20000,20001,5,3,1992,3,PP,F,23.0,26.0
20026,20027,5,30,1992,18,PP,F,21.0,20.0
20027,20028,5,30,1992,1,PP,M,21.0,17.0
20028,20029,5,30,1992,18,PP,M,22.0,24.0
20040,20041,5,30,1992,2,PP,F,22.0,20.0
20051,20052,5,31,1992,6,PP,F,20.0,18.0
20075,20076,5,31,1992,13,PP,M,22.0,20.0
20076,20077,5,31,1992,3,PP,F,16.0,22.0
20086,20087,7,3,1992,7,PP,M,22.0,18.0
20087,20088,7,3,1992,12,PP,M,22.0,17.0
20090,20091,7,3,1992,19,PP,M,21.0,15.0
20092,20093,7,3,1992,20,PP,F,21.0,19.0
20093,20094,7,3,1992,12,PP,M,21.0,15.0
20097,20098,7,3,1992,17,PP,M,20.0,13.0
20099,20100,7,3,1992,18,PP,M,22.0,19.0
20101,20102,7,3,1992,21,PP,F,21.0,16.0
20104,20105,7,3,1992,12,PP,M,22.0,13.0
20105,20106,7,3,1992,17,PP,M,21.0,14.0
20116,20117,7,4,1992,3,PP,M,21.0,18.0
20118,20119,7,4,1992,5,PP,M,22.0,14.0
20122,20123,7,4,1992,5,PP,F,21.0,13.0
20124,20125,7,4,1992,13,PP,M,22.0,14.0
20136,20137,7,4,1992,11,PP,M,21.0,19.0
20137,20138,7,4,1992,13,PP,M,21.0,19.0
20138,20139,7,4,1992,5,PP,F,21.0,22.0
20139,20140,7,4,1992,14,PP,F,22.0,19.0
20143,20144,7,4,1992,13,PP,F,20.0,13.0
20146,20147,7,4,1992,3,PP,F,21.0,22.0
20157,20158,7,4,1992,15,PP,M,23.0,16.0
20163,20164,7,4,1992,15,PP,F,23.0,17.0
20167,20168,7,30,1992,20,PP,M,22.0,22.0
20169,20170,7,30,1992,19,PP,M,22.0,23.0
20171,20172,7,30,1992,17,PP,F,21.0,19.0
20173,20174,7,30,1992,7,PP,F,21.0,19.0
20175,20176,7,30,1992,12,PP,F,21.0,17.0
20177,20178,7,30,1992,12,PP,M,21.0,18.0
20184,20185,7,30,1992,18,PP,F,20.0,21.0
20187,20188,7,30,1992,21,PP,M,22.0,19.0
20189,20190,7,30,1992,20,PP,F,21.0,17.0
20191,20192,7,30,1992,18,PP,M,21.0,18.0
20193,20194,7,30,1992,19,PP,M,22.0,19.0
20194,20195,7,30,1992,7,PP,F,21.0,18.0
20196,20197,7,30,1992,21,PP,M,21.0,23.0
20197,20198,7,30,1992,18,PP,F,22.0,23.0
20201,20202,7,30,1992,17,PP,M,22.0,17.0
20205,20206,7,30,1992,20,PP,M,23.0,23.0
20215,20216,7,31,1992,3,PP,F,21.0,17.0
20222,20223,7,31,1992,3,PP,M,22.0,14.0
20223,20224,7,31,1992,3,PP,,,
20225,20226,7,31,1992,4,PP,M,22.0,12.0
20231,20232,7,31,1992,3,PP,F,21.0,13.0
20234,20235,7,31,1992,3,PP,M,21.0,12.0
20242,20243,8,29,1992,2,PP,M,20.0,19.0
20246,20247,8,29,1992,1,PP,F,22.0,19.0
20253,20254,8,29,1992,18,PP,F,21.0,15.0
20254,20255,8,29,1992,17,PP,M,19.0,17.0
20258,20259,8,29,1992,18,PP,F,21.0,14.0
20260,20261,8,29,1992,12,PP,M,19.0,19.0
20261,20262,8,29,1992,19,PP,M,23.0,20.0
20263,20264,8,29,1992,12,PP,F,20.0,18.0
20265,20266,8,29,1992,18,PP,F,21.0,21.0
20267,20268,8,29,1992,21,PP,F,24.0,18.0
20269,20270,8,29,1992,20,PP,M,22.0,17.0
20270,20271,8,29,1992,20,PP,M,21.0,18.0
20271,20272,8,29,1992,7,PP,F,21.0,17.0
20275,20276,8,29,1992,21,PP,F,22.0,18.0
20281,20282,8,30,1992,11,PP,M,21.0,14.0
20287,20288,8,30,1992,11,PP,F,20.0,12.0
20290,20291,8,30,1992,3,PP,M,21.0,18.0
20298,20299,8,30,1992,3,PP,,,
20299,20300,8,30,1992,14,PP,F,21.0,20.0
20300,20301,8,30,1992,13,PP,F,20.0,17.0
20301,20302,8,30,1992,11,PP,F,20.0,13.0
20302,20303,8,30,1992,3,PP,,,
20306,20307,8,30,1992,3,PP,F,22.0,22.0
20312,20313,8,30,1992,6,PP,M,21.0,12.0
20315,20316,8,30,1992,6,PP,M,20.0,13.0
20316,20317,8,30,1992,4,PP,M,21.0,18.0
20322,20323,8,30,1992,5,PP,M,21.0,17.0
20323,20324,8,30,1992,3,PP,M,21.0,18.0
20325,20326,8,30,1992,4,PP,M,20.0,16.0
20329,20330,9,26,1992,12,PP,M,23.0,
20335,20336,9,26,1992,20,PP,M,16.0,16.0
20342,20343,9,26,1992,21,PP,M,21.0,17.0
20343,20344,9,26,1992,12,PP,F,21.0,17.0
20348,20349,9,26,1992,7,PP,F,,22.0
20356,20357,9,26,1992,17,PP,F,20.0,14.0
20361,20362,9,26,1992,17,PP,,,
20362,20363,9,26,1992,17,PP,F,20.0,17.0
20364,20365,9,26,1992,22,PP,F,22.0,18.0
20373,20374,9,27,1992,6,PP,M,16.0,18.0
20377,20378,9,27,1992,3,PP,M,22.0,17.0
20383,20384,9,27,1992,13,PP,M,22.0,17.0
20384,20385,9,27,1992,3,PP,F,22.0,22.0
20395,20396,9,27,1992,11,PP,F,20.0,17.0
20399,20400,9,27,1992,11,PP,M,22.0,17.0
20402,20403,9,27,1992,6,PP,F,14.0,16.0
20406,20407,9,27,1992,6,PP,,,
20408,20409,9,27,1992,4,PP,,,
20414,20415,9,27,1992,6,PP,F,22.0,17.0
20424,20425,9,27,1992,4,PP,F,20.0,16.0
20425,20426,9,27,1992,11,PP,M,21.0,14.0
20476,20477,10,19,1992,3,PP,M,21.0,18.0
20502,20503,10,19,1992,6,PP,F,21.0,16.0
20503,20504,10,19,1992,11,PP,F,19.0,15.0
20536,20537,12,21,1992,19,PP,M,21.0,19.0
20639,20640,2,19,1993,19,PP,M,20.0,17.0
20648,20649,2,19,1993,12,PP,M,20.0,16.0
20699,20700,3,17,1993,20,PP,M,20.0,15.0
20704,20705,3,17,1993,19,PP,M,21.0,20.0
20711,20712,3,17,1993,12,PP,M,,
20712,20713,3,17,1993,17,PP,M,22.0,22.0
20734,20735,3,18,1993,11,PP,M,20.0,19.0
20738,20739,3,18,1993,6,PP,M,21.0,21.0
20778,20779,4,23,1993,1,PP,F,21.0,16.0
20779,20780,4,23,1993,18,PP,F,20.0,20.0
20780,20781,4,23,1993,1,PP,,,
20782,20783,4,23,1993,19,PP,M,21.0,20.0
20783,20784,4,23,1993,19,PP,M,22.0,19.0
20787,20788,4,23,1993,18,PP,M,21.0,21.0
20790,20791,4,23,1993,20,PP,M,21.0,21.0
20791,20792,4,23,1993,18,PP,F,22.0,17.0
20795,20796,4,23,1993,18,PP,M,21.0,19.0
20796,20797,4,23,1993,21,PP,F,21.0,19.0
20797,20798,4,23,1993,7,PP,F,21.0,15.0
20798,20799,4,23,1993,17,PP,M,22.0,19.0
20799,20800,4,23,1993,20,PP,F,22.0,19.0
20800,20801,4,23,1993,7,PP,F,22.0,21.0
20801,20802,4,23,1993,17,PP,F,21.0,19.0
20808,20809,4,24,1993,11,PP,M,22.0,23.0
20811,20812,4,24,1993,11,PP,F,22.0,16.0
20814,20815,4,24,1993,4,PP,F,22.0,16.0
20817,20818,4,24,1993,13,PP,M,22.0,20.0
20818,20819,4,24,1993,3,PP,F,25.0,18.0
20823,20824,4,24,1993,11,PP,M,22.0,20.0
20837,20838,5,22,1993,20,PP,M,21.0,20.0
20840,20841,5,22,1993,12,PP,,,
20845,20846,5,22,1993,17,PP,F,21.0,21.0
20849,20850,5,22,1993,18,PP,M,22.0,
20852,20853,5,22,1993,7,PP,F,22.0,26.0
20858,20859,5,22,1993,20,PP,F,22.0,21.0
20861,20862,5,22,1993,19,PP,M,24.0,19.0
20866,20867,5,23,1993,3,PP,M,26.0,22.0
20876,20877,5,23,1993,16,PP,M,23.0,19.0
20888,20889,5,23,1993,6,PP,M,22.0,
20890,20891,5,23,1993,6,PP,,,
20894,20895,6,18,1993,18,PP,,,
20897,20898,6,18,1993,12,PP,M,23.0,
20899,20900,6,18,1993,18,PP,F,,
20904,20905,6,18,1993,7,PP,M,22.0,18.0
20912,20913,6,18,1993,18,PP,F,23.0,24.0
20915,20916,6,18,1993,17,PP,F,19.0,15.0
20916,20917,6,18,1993,21,PP,M,21.0,21.0
20920,20921,6,18,1993,7,PP,F,20.0,12.0
20921,20922,6,18,1993,19,PP,F,21.0,19.0
20922,20923,6,18,1993,7,PP,F,22.0,19.0
20923,20924,6,18,1993,18,PP,M,22.0,13.0
20925,20926,6,18,1993,18,PP,F,22.0,12.0
20927,20928,6,18,1993,18,PP,F,22.0,13.0
20928,20929,6,18,1993,21,PP,F,21.0,20.0
20930,20931,6,19,1993,3,PP,F,22.0,22.0
20933,20934,6,19,1993,6,PP,M,20.0,10.0
20935,20936,6,19,1993,3,PP,F,21.0,11.0
20941,20942,6,19,1993,14,PP,M,21.0,15.0
20942,20943,6,19,1993,3,PP,M,21.0,18.0
20945,20946,6,19,1993,4,PP,F,22.0,19.0
20955,20956,6,19,1993,3,PP,F,20.0,10.0
20956,20957,6,19,1993,6,PP,F,21.0,21.0
20960,20961,6,19,1993,15,PP,F,,
20962,20963,6,19,1993,13,PP,F,,
20973,20974,7,14,1993,18,PP,F,21.0,20.0
20974,20975,7,14,1993,18,PP,F,21.0,25.0
20975,20976,7,14,1993,21,PP,F,23.0,19.0
20976,20977,7,14,1993,19,PP,F,21.0,21.0
20977,20978,7,14,1993,21,PP,M,20.0,19.0
20979,20980,7,14,1993,12,PP,M,22.0,19.0
20982,20983,7,14,1993,18,PP,F,22.0,15.0
20985,20986,7,14,1993,7,PP,F,22.0,19.0
20987,20988,7,14,1993,19,PP,M,21.0,19.0
20988,20989,7,14,1993,7,PP,F,21.0,15.0
20996,20997,7,14,1993,19,PP,F,21.0,12.0
21003,21004,7,15,1993,3,PP,F,21.0,18.0
21006,21007,7,15,1993,6,PP,M,21.0,17.0
21014,21015,7,15,1993,14,PP,M,22.0,20.0
21021,21022,7,15,1993,13,PP,F,22.0,17.0
21023,21024,7,15,1993,6,PP,F,21.0,19.0
21037,21038,8,19,1993,19,PP,F,21.0,18.0
21038,21039,8,19,1993,18,PP,F,21.0,18.0
21050,21051,8,19,1993,19,PP,,,
21062,21063,8,20,1993,13,PP,F,20.0,17.0
21064,21065,8,20,1993,3,PP,F,23.0,21.0
21067,21068,8,20,1993,13,PP,F,21.0,20.0
21068,21069,8,20,1993,6,PP,M,22.0,11.0
21070,21071,8,20,1993,14,PP,M,23.0,18.0
21072,21073,8,20,1993,4,PP,F,21.0,18.0
21082,21083,8,20,1993,16,PP,M,23.0,19.0
21085,21086,8,20,1993,15,PP,F,22.0,19.0
21107,21108,9,16,1993,19,PP,F,22.0,15.0
21122,21123,9,17,1993,6,PP,F,22.0,13.0
21124,21125,9,17,1993,15,PP,F,14.0,19.0
21127,21128,9,17,1993,3,PP,F,17.0,16.0
21132,21133,9,17,1993,3,PP,F,,
21138,21139,9,17,1993,16,PP,M,22.0,19.0
21192,21193,10,16,1993,15,PP,F,23.0,18.0
21196,21197,10,16,1993,6,PP,F,20.0,9.0
21204,21205,10,16,1993,3,PP,F,20.0,12.0
21485,21486,4,10,1994,19,PP,M,22.0,20.0
21497,21498,4,10,1994,22,PP,F,20.0,13.0
21509,21510,4,10,1994,2,PP,M,22.0,18.0
21515,21516,4,10,1994,7,PP,F,22.0,18.0
21525,21526,4,11,1994,3,PP,M,21.0,19.0
21538,21539,4,11,1994,6,PP,M,22.0,16.0
21547,21548,4,11,1994,16,PP,M,21.0,20.0
21564,21565,5,18,1994,21,PP,M,21.0,20.0
21570,21571,5,18,1994,7,PP,F,20.0,15.0
21579,21580,5,18,1994,19,PP,M,22.0,19.0
21580,21581,5,18,1994,21,PP,F,22.0,24.0
21582,21583,5,19,1994,3,PP,F,26.0,21.0
21615,21616,6,14,1994,7,PP,M,22.0,11.0
21619,21620,6,14,1994,18,PP,F,21.0,19.0
21623,21624,6,14,1994,21,PP,F,22.0,20.0
21626,21627,6,14,1994,7,PP,F,23.0,19.0
21627,21628,6,14,1994,7,PP,F,22.0,17.0
21631,21632,6,14,1994,20,PP,F,22.0,22.0
21632,21633,6,14,1994,7,PP,F,21.0,12.0
21633,21634,6,14,1994,18,PP,M,22.0,18.0
21641,21642,6,15,1994,3,PP,M,22.0,18.0
21647,21648,6,15,1994,3,PP,M,21.0,19.0
21649,21650,6,15,1994,13,PP,F,21.0,17.0
21661,21662,7,8,1994,7,PP,M,17.0,19.0
21662,21663,7,8,1994,20,PP,F,21.0,23.0
21668,21669,7,8,1994,21,PP,M,22.0,18.0
21671,21672,7,8,1994,7,PP,F,22.0,22.0
21672,21673,7,8,1994,1,PP,F,22.0,16.0
21675,21676,7,8,1994,18,PP,M,21.0,19.0
21678,21679,7,8,1994,19,PP,F,22.0,
21681,21682,7,9,1994,13,PP,M,23.0,20.0
21682,21683,7,9,1994,3,PP,M,23.0,20.0
21683,21684,7,9,1994,3,PP,F,,
21708,21709,8,17,1994,7,PP,F,21.0,17.0
21711,21712,8,17,1994,21,PP,M,23.0,22.0
21719,21720,8,17,1994,20,PP,F,21.0,21.0
21721,21722,8,17,1994,7,PP,F,22.0,20.0
21722,21723,8,17,1994,2,PP,M,,
21725,21726,8,17,1994,2,PP,F,21.0,15.0
21726,21727,8,17,1994,21,PP,F,21.0,19.0
21727,21728,8,17,1994,19,PP,F,22.0,18.0
21731,21732,8,18,1994,3,PP,M,22.0,11.0
21732,21733,8,18,1994,3,PP,F,24.0,24.0
21741,21742,8,18,1994,3,PP,M,22.0,11.0
21743,21744,8,18,1994,15,PP,M,21.0,20.0
21747,21748,8,18,1994,6,PP,M,23.0,20.0
21748,21749,8,18,1994,6,PP,M,22.0,14.0
21750,21751,8,18,1994,5,PP,M,22.0,17.0
21751,21752,8,18,1994,8,PP,M,22.0,16.0
21760,21761,9,6,1994,21,PP,M,24.0,22.0
21763,21764,9,6,1994,2,PP,F,21.0,15.0
21766,21767,9,6,1994,21,PP,F,22.0,15.0
21767,21768,9,6,1994,22,PP,M,22.0,14.0
21773,21774,9,6,1994,19,PP,F,22.0,18.0
21780,21781,9,7,1994,3,PP,F,24.0,16.0
21783,21784,9,7,1994,3,PP,F,23.0,20.0
21785,21786,9,7,1994,15,PP,F,26.0,18.0
21792,21793,9,7,1994,15,PP,M,21.0,17.0
21794,21795,9,7,1994,3,PP,M,22.0,16.0
21797,21798,9,7,1994,6,PP,,,
21798,21799,9,7,1994,5,PP,M,23.0,17.0
21800,21801,9,7,1994,8,PP,M,21.0,16.0
21809,21810,10,12,1994,2,PP,F,21.0,14.0
21820,21821,10,12,1994,22,PP,M,22.0,14.0
21826,21827,10,12,1994,21,PP,F,22.0,16.0
21834,21835,10,12,1994,20,PP,F,22.0,18.0
21844,21845,10,13,1994,3,PP,F,22.0,19.0
21846,21847,10,13,1994,3,PP,F,23.0,14.0
21857,21858,10,13,1994,13,PP,F,22.0,18.0
21858,21859,10,13,1994,3,PP,F,22.0,14.0
21863,21864,10,13,1994,5,PP,M,22.0,16.0
21864,21865,10,13,1994,6,PP,M,22.0,14.0
21923,21924,11,2,1994,5,PP,M,22.0,19.0
21924,21925,11,2,1994,6,PP,M,22.0,14.0
22156,22157,3,5,1995,6,PP,M,23.0,16.0
22164,22165,4,1,1995,20,PP,M,,
22193,22194,4,2,1995,3,PP,M,22.0,21.0
22223,22224,4,2,1995,5,PP,M,22.0,21.0
22227,22228,4,29,1995,21,PP,M,21.0,20.0
22236,22237,4,29,1995,21,PP,F,21.0,20.0
22245,22246,4,29,1995,1,PP,F,,18.0
22247,22248,4,29,1995,20,PP,M,20.0,21.0
22254,22255,4,30,1995,3,PP,M,22.0,20.0
22256,22257,4,30,1995,3,PP,F,24.0,22.0
22296,22297,6,7,1995,12,PP,F,22.0,17.0
22307,22308,6,7,1995,21,PP,M,22.0,16.0
22308,22309,6,7,1995,1,PP,F,23.0,20.0
22314,22315,6,7,1995,21,PP,F,22.0,24.0
22319,22320,6,8,1995,3,PP,F,21.0,9.0
22325,22326,6,8,1995,8,PP,M,21.0,15.0
22331,22332,6,8,1995,14,PP,F,20.0,18.0
22338,22339,6,8,1995,8,PP,M,22.0,21.0
22342,22343,6,8,1995,3,PP,F,23.0,22.0
22364,22365,6,27,1995,12,PP,M,22.0,18.0
22369,22370,6,27,1995,1,PP,M,,14.0
22372,22373,6,27,1995,20,PP,M,22.0,18.0
22373,22374,6,27,1995,21,PP,F,21.0,20.0
22375,22376,6,27,1995,18,PP,F,23.0,22.0
22380,22381,6,27,1995,2,PP,M,22.0,21.0
22382,22383,6,27,1995,1,PP,F,22.0,18.0
22385,22386,6,27,1995,21,PP,M,23.0,19.0
22387,22388,6,27,1995,20,PP,F,23.0,17.0
22392,22393,6,28,1995,3,PP,F,23.0,21.0
22399,22400,6,28,1995,13,PP,M,22.0,16.0
22400,22401,6,28,1995,3,PP,M,23.0,19.0
22402,22403,6,28,1995,13,PP,M,19.0,15.0
22407,22408,6,28,1995,3,PP,F,22.0,17.0
22411,22412,6,28,1995,5,PP,M,22.0,16.0
22416,22417,6,28,1995,13,PP,F,22.0,22.0
22427,22428,6,28,1995,3,PP,F,23.0,24.0
22433,22434,7,20,1995,20,PP,M,23.0,17.0
22435,22436,7,20,1995,12,PP,F,21.0,19.0
22439,22440,7,20,1995,2,PP,F,19.0,15.0
22440,22441,7,20,1995,2,PP,F,19.0,17.0
22444,22445,7,20,1995,12,PP,F,21.0,11.0
22445,22446,7,20,1995,2,PP,M,21.0,19.0
22448,22449,7,20,1995,2,PP,F,19.0,9.0
22449,22450,7,20,1995,21,PP,F,21.0,18.0
22452,22453,7,20,1995,1,PP,M,22.0,22.0
22456,22457,7,20,1995,18,PP,F,22.0,22.0
22458,22459,7,20,1995,22,PP,F,23.0,22.0
22459,22460,7,20,1995,7,PP,M,22.0,17.0
22460,22461,7,20,1995,1,PP,M,21.0,20.0
22462,22463,7,20,1995,1,PP,F,20.0,19.0
22463,22464,7,20,1995,2,PP,F,20.0,15.0
22464,22465,7,20,1995,12,PP,F,20.0,13.0
22467,22468,7,20,1995,1,PP,M,22.0,13.0
22472,22473,7,20,1995,20,PP,M,24.0,23.0
22473,22474,7,20,1995,19,PP,M,20.0,16.0
22474,22475,7,20,1995,21,PP,F,24.0,21.0
22477,22478,7,21,1995,13,PP,M,21.0,20.0
22482,22483,7,21,1995,8,PP,F,24.0,16.0
22487,22488,7,21,1995,8,PP,,22.0,13.0
22490,22491,7,21,1995,8,PP,M,23.0,9.0
22499,22500,7,21,1995,3,PP,M,13.0,14.0
22503,22504,7,21,1995,8,PP,M,23.0,17.0
22508,22509,7,21,1995,8,PP,M,21.0,8.0
22511,22512,7,21,1995,11,PP,M,23.0,20.0
22512,22513,7,21,1995,8,PP,F,23.0,24.0
22514,22515,7,21,1995,13,PP,M,22.0,18.0
22516,22517,7,21,1995,3,PP,M,21.0,20.0
22517,22518,7,21,1995,8,PP,F,23.0,18.0
22518,22519,7,21,1995,13,PP,F,21.0,18.0
22520,22521,7,21,1995,3,PP,F,22.0,17.0
22522,22523,7,21,1995,3,PP,F,21.0,12.0
22523,22524,7,21,1995,3,PP,F,21.0,20.0
22525,22526,7,21,1995,13,PP,F,23.0,14.0
22533,22534,7,21,1995,3,PP,M,20.0,13.0
22534,22535,7,21,1995,8,PP,M,22.0,18.0
22535,22536,7,21,1995,13,PP,M,24.0,19.0
22538,22539,8,26,1995,12,PP,M,22.0,
22540,22541,8,26,1995,17,PP,F,22.0,17.0
22541,22542,8,26,1995,2,PP,F,23.0,18.0
22542,22543,8,26,1995,12,PP,F,23.0,19.0
22543,22544,8,26,1995,12,PP,F,23.0,21.0
22545,22546,8,26,1995,2,PP,F,21.0,14.0
22550,22551,8,26,1995,12,PP,M,24.0,20.0
22551,22552,8,26,1995,19,PP,F,23.0,19.0
22552,22553,8,26,1995,21,PP,F,22.0,18.0
22555,22556,8,26,1995,1,PP,,,
22556,22557,8,26,1995,2,PP,M,23.0,19.0
22561,22562,8,26,1995,1,PP,F,23.0,15.0
22563,22564,8,26,1995,19,PP,F,23.0,17.0
22566,22567,8,26,1995,20,PP,M,23.0,
22569,22570,8,26,1995,7,PP,F,21.0,18.0
22570,22571,8,26,1995,21,PP,F,23.0,20.0
22573,22574,8,26,1995,1,PP,F,22.0,16.0
22574,22575,8,26,1995,12,PP,M,22.0,17.0
22575,22576,8,26,1995,18,PP,,,
22576,22577,8,26,1995,1,PP,F,22.0,18.0
22577,22578,8,26,1995,22,PP,F,23.0,21.0
22580,22581,8,26,1995,1,PP,F,23.0,16.0
22581,22582,8,26,1995,20,PP,F,22.0,24.0
22582,22583,8,26,1995,17,PP,M,23.0,12.0
22584,22585,8,27,1995,3,PP,F,23.0,17.0
22586,22587,8,27,1995,3,PP,,,
22589,22590,8,27,1995,13,PP,M,23.0,19.0
22591,22592,8,27,1995,3,PP,F,23.0,19.0
22592,22593,8,27,1995,8,PP,F,23.0,18.0
22594,22595,8,27,1995,8,PP,M,23.0,12.0
22597,22598,8,27,1995,3,PP,F,23.0,14.0
22600,22601,8,27,1995,8,PP,F,22.0,18.0
22601,22602,8,27,1995,13,PP,M,23.0,17.0
22603,22604,8,27,1995,3,PP,F,23.0,20.0
22611,22612,8,27,1995,4,PP,F,22.0,18.0
22613,22614,8,27,1995,11,PP,M,24.0,19.0
22614,22615,8,27,1995,8,PP,M,23.0,20.0
22615,22616,8,27,1995,8,PP,F,21.0,12.0
22616,22617,8,27,1995,3,PP,M,23.0,16.0
22617,22618,8,27,1995,5,PP,M,22.0,
22621,22622,8,27,1995,3,PP,F,23.0,18.0
22622,22623,8,27,1995,8,PP,F,23.0,21.0
22626,22627,8,27,1995,3,PP,M,22.0,18.0
22629,22630,8,27,1995,6,PP,F,23.0,17.0
22631,22632,8,27,1995,8,PP,F,23.0,17.0
22632,22633,8,27,1995,3,PP,F,22.0,11.0
22635,22636,8,27,1995,3,PP,F,21.0,14.0
22637,22638,8,27,1995,8,PP,F,24.0,19.0
22639,22640,8,27,1995,15,PP,M,23.0,18.0
22640,22641,8,27,1995,3,PP,M,22.0,12.0
22641,22642,8,27,1995,4,PP,F,22.0,15.0
22642,22643,8,27,1995,3,PP,F,23.0,19.0
22647,22648,8,27,1995,3,PP,M,22.0,17.0
22649,22650,8,27,1995,8,PP,M,23.0,13.0
22650,22651,8,27,1995,3,PP,F,22.0,17.0
22651,22652,8,27,1995,5,PP,F,22.0,18.0
22653,22654,8,27,1995,6,PP,F,23.0,19.0
22656,22657,8,27,1995,13,PP,M,23.0,19.0
22657,22658,8,27,1995,3,PP,F,23.0,17.0
22660,22661,8,27,1995,8,PP,M,23.0,18.0
22662,22663,9,23,1995,2,PP,F,19.0,11.0
22668,22669,9,23,1995,2,PP,F,20.0,17.0
22671,22672,9,23,1995,2,PP,F,18.0,13.0
22672,22673,9,23,1995,2,PP,F,21.0,16.0
22673,22674,9,23,1995,21,PP,F,20.0,15.0
22674,22675,9,23,1995,19,PP,F,22.0,15.0
22676,22677,9,23,1995,12,PP,M,20.0,17.0
22679,22680,9,23,1995,19,PP,F,21.0,15.0
22681,22682,9,23,1995,2,PP,F,21.0,16.0
22684,22685,9,23,1995,19,PP,F,21.0,18.0
22690,22691,9,23,1995,2,PP,M,22.0,20.0
22691,22692,9,23,1995,2,PP,F,21.0,14.0
22692,22693,9,23,1995,20,PP,M,21.0,17.0
22695,22696,9,23,1995,2,PP,F,20.0,17.0
22698,22699,9,23,1995,20,PP,M,20.0,14.0
22699,22700,9,23,1995,19,PP,F,21.0,18.0
22704,22705,9,23,1995,1,PP,F,20.0,14.0
22711,22712,9,23,1995,19,PP,M,20.0,17.0
22713,22714,9,23,1995,21,PP,F,22.0,16.0
22720,22721,9,23,1995,20,PP,F,21.0,23.0
22721,22722,9,23,1995,19,PP,M,22.0,18.0
22723,22724,9,23,1995,21,PP,F,24.0,19.0
22724,22725,9,23,1995,19,PP,F,20.0,18.0
22726,22727,9,23,1995,2,PP,F,21.0,16.0
22729,22730,9,23,1995,1,PP,F,22.0,17.0
22732,22733,9,23,1995,7,PP,F,19.0,19.0
22733,22734,9,24,1995,17,PP,F,22.0,23.0
22734,22735,9,24,1995,4,PP,F,20.0,17.0
22737,22738,9,24,1995,3,PP,F,19.0,17.0
22742,22743,9,24,1995,3,PP,F,21.0,17.0
22743,22744,9,24,1995,8,PP,F,23.0,18.0
22745,22746,9,24,1995,3,PP,M,21.0,15.0
22747,22748,9,24,1995,11,PP,M,22.0,19.0
22748,22749,9,24,1995,3,PP,M,21.0,17.0
22749,22750,9,24,1995,8,PP,F,22.0,17.0
22752,22753,9,24,1995,8,PP,F,22.0,15.0
22754,22755,9,24,1995,3,PP,M,22.0,26.0
22756,22757,9,24,1995,3,PP,F,21.0,22.0
22757,22758,9,24,1995,4,PP,F,21.0,15.0
22760,22761,9,24,1995,4,PP,M,21.0,21.0
22761,22762,9,24,1995,13,PP,F,23.0,15.0
22765,22766,9,24,1995,3,PP,F,20.0,18.0
22766,22767,9,24,1995,13,PP,M,22.0,15.0
22769,22770,9,24,1995,8,PP,F,22.0,15.0
22771,22772,9,24,1995,6,PP,M,20.0,20.0
22773,22774,9,24,1995,3,PP,M,20.0,14.0
22776,22777,9,24,1995,13,PP,M,23.0,17.0
22777,22778,9,24,1995,3,PP,M,19.0,15.0
22778,22779,9,24,1995,8,PP,F,20.0,16.0
22782,22783,9,24,1995,10,PP,M,19.0,16.0
22785,22786,9,24,1995,3,PP,F,21.0,17.0
22787,22788,9,24,1995,4,PP,M,20.0,17.0
22795,22796,9,24,1995,3,PP,F,21.0,18.0
22798,22799,9,24,1995,5,PP,M,21.0,16.0
22799,22800,9,24,1995,8,PP,F,22.0,18.0
22803,22804,9,24,1995,3,PP,F,20.0,15.0
22805,22806,9,24,1995,8,PP,M,23.0,20.0
22806,22807,9,24,1995,3,PP,F,20.0,16.0
22812,22813,9,24,1995,14,PP,M,22.0,13.0
22813,22814,9,24,1995,3,PP,F,21.0,16.0
22815,22816,9,24,1995,15,PP,M,22.0,15.0
22819,22820,9,24,1995,8,PP,M,22.0,19.0
22821,22822,9,24,1995,15,PP,F,22.0,17.0
22822,22823,9,24,1995,3,PP,,18.0,14.0
22823,22824,9,24,1995,13,PP,F,22.0,15.0
