,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
14044,14045,2,21,1988,12,PE,M,21.0,21.0
14066,14067,2,21,1988,1,PE,F,21.0,20.0
14081,14082,2,21,1988,17,PE,F,21.0,23.0
14094,14095,2,21,1988,6,PE,F,21.0,24.0
14095,14096,2,22,1988,13,PE,F,21.0,18.0
14114,14115,2,22,1988,11,PE,M,21.0,23.0
14119,14120,2,22,1988,7,PE,F,21.0,21.0
14123,14124,2,22,1988,3,PE,M,21.0,21.0
14124,14125,2,22,1988,15,PE,M,21.0,24.0
14129,14130,2,22,1988,9,PE,F,21.0,25.0
14131,14132,2,22,1988,13,PE,M,21.0,25.0
14140,14141,2,22,1988,3,PE,F,21.0,21.0
14158,14159,2,22,1988,7,PE,M,21.0,27.0
14182,14183,2,22,1988,2,PE,F,21.0,22.0
14201,14202,3,20,1988,24,PE,F,20.0,23.0
14211,14212,3,20,1988,20,PE,M,20.0,23.0
14233,14234,3,20,1988,6,PE,M,21.0,24.0
14239,14240,3,20,1988,6,PE,F,22.0,26.0
14253,14254,3,20,1988,17,PE,F,20.0,30.0
14273,14274,3,21,1988,7,PE,F,20.0,26.0
14286,14287,3,21,1988,15,PE,F,20.0,25.0
14296,14297,3,21,1988,7,PE,M,20.0,27.0
14300,14301,3,21,1988,2,PE,F,20.0,29.0
14306,14307,3,21,1988,5,PE,M,21.0,23.0
14307,14308,3,21,1988,7,PE,M,21.0,25.0
14329,14330,3,21,1988,15,PE,M,21.0,25.0
14344,14345,4,17,1988,24,PE,F,21.0,26.0
14345,14346,4,17,1988,23,PE,F,21.0,28.0
14347,14348,4,17,1988,24,PE,M,20.0,26.0
14351,14352,4,17,1988,24,PE,M,20.0,22.0
14355,14356,4,17,1988,20,PE,F,20.0,31.0
14361,14362,4,17,1988,23,PE,M,20.0,22.0
14371,14372,4,18,1988,7,PE,F,20.0,27.0
14376,14377,4,18,1988,13,PE,F,21.0,24.0
14387,14388,4,18,1988,7,PE,M,21.0,27.0
14409,14410,4,19,1988,3,PE,F,21.0,30.0
14412,14413,4,19,1988,3,PE,M,20.0,23.0
14427,14428,4,19,1988,2,PE,M,20.0,26.0
14429,14430,4,19,1988,2,PE,F,21.0,29.0
14438,14439,4,19,1988,3,PE,M,21.0,27.0
14445,14446,4,19,1988,6,PE,M,21.0,21.0
14449,14450,4,19,1988,6,PE,F,20.0,30.0
14451,14452,5,14,1988,12,PE,M,19.0,14.0
14471,14472,5,14,1988,20,PE,F,20.0,14.0
14477,14478,5,14,1988,20,PE,F,21.0,27.0
14480,14481,5,14,1988,6,PE,F,21.0,22.0
14497,14498,5,15,1988,15,PE,F,20.0,12.0
14515,14516,5,15,1988,2,PE,F,22.0,25.0
14519,14520,5,15,1988,8,PE,M,20.0,14.0
14521,14522,5,15,1988,9,PE,F,20.0,29.0
14536,14537,5,15,1988,5,PE,M,21.0,17.0
14537,14538,5,15,1988,13,PE,M,21.0,21.0
14540,14541,6,11,1988,6,PE,M,21.0,13.0
14544,14545,6,11,1988,23,PE,F,22.0,27.0
14554,14555,6,11,1988,24,PE,M,21.0,22.0
14559,14560,6,11,1988,20,PE,M,21.0,21.0
14560,14561,6,11,1988,12,PE,M,21.0,19.0
14568,14569,6,11,1988,20,PE,F,21.0,30.0
14571,14572,6,11,1988,22,PE,F,21.0,19.0
14572,14573,6,11,1988,16,PE,F,20.0,20.0
14573,14574,6,11,1988,6,PE,M,20.0,
14580,14581,6,11,1988,24,PE,F,20.0,36.0
14581,14582,6,11,1988,6,PE,M,20.0,14.0
14592,14593,6,12,1988,11,PE,F,20.0,26.0
14595,14596,6,12,1988,3,PE,F,21.0,25.0
14617,14618,6,12,1988,5,PE,M,20.0,16.0
14623,14624,6,12,1988,2,PE,M,20.0,14.0
14629,14630,6,12,1988,2,PE,M,20.0,18.0
14632,14633,6,12,1988,13,PE,F,21.0,30.0
14640,14641,6,12,1988,13,PE,M,20.0,22.0
14647,14648,6,12,1988,5,PE,F,21.0,16.0
14652,14653,7,14,1988,24,PE,F,22.0,24.0
14664,14665,7,14,1988,24,PE,F,19.0,33.0
14672,14673,7,14,1988,17,PE,M,21.0,16.0
14673,14674,7,14,1988,20,PE,F,21.0,33.0
14675,14676,7,14,1988,24,PE,M,21.0,20.0
14683,14684,7,14,1988,23,PE,M,19.0,17.0
14684,14685,7,14,1988,20,PE,M,20.0,20.0
14686,14687,7,14,1988,23,PE,F,18.0,21.0
14698,14699,7,15,1988,7,PE,M,18.0,16.0
14700,14701,7,15,1988,15,PE,F,21.0,21.0
14726,14727,7,15,1988,13,PE,M,22.0,24.0
14746,14747,8,9,1988,24,PE,M,21.0,21.0
14747,14748,8,9,1988,23,PE,M,21.0,23.0
14752,14753,8,9,1988,20,PE,F,21.0,33.0
14753,14754,8,9,1988,16,PE,F,21.0,21.0
14762,14763,8,9,1988,12,PE,F,22.0,28.0
14770,14771,8,9,1988,12,PE,M,21.0,21.0
14780,14781,8,9,1988,17,PE,M,20.0,19.0
14784,14785,8,9,1988,6,PE,M,20.0,20.0
14790,14791,8,10,1988,7,PE,F,21.0,24.0
14808,14809,8,10,1988,5,PE,F,20.0,11.0
14816,14817,8,10,1988,13,PE,F,21.0,27.0
14818,14819,8,10,1988,13,PE,M,21.0,27.0
14819,14820,8,10,1988,2,PE,M,21.0,20.0
14821,14822,8,10,1988,2,PE,F,21.0,29.0
14822,14823,8,10,1988,13,PE,F,21.0,18.0
14827,14828,8,10,1988,13,PE,M,21.0,20.0
14840,14841,8,10,1988,2,PE,M,21.0,17.0
14860,14861,9,11,1988,23,PE,F,21.0,26.0
14861,14862,9,11,1988,24,PE,M,21.0,20.0
14866,14867,9,11,1988,23,PE,M,21.0,18.0
14876,14877,9,11,1988,24,PE,M,21.0,17.0
14894,14895,9,12,1988,11,PE,F,20.0,14.0
14897,14898,9,12,1988,5,PE,F,21.0,24.0
14909,14910,9,12,1988,15,PE,F,20.0,25.0
14911,14912,9,12,1988,13,PE,F,21.0,21.0
14927,14928,9,12,1988,13,PE,M,21.0,21.0
14932,14933,9,12,1988,3,PE,F,21.0,26.0
14934,14935,9,12,1988,7,PE,F,21.0,28.0
14937,14938,10,8,1988,24,PE,F,19.0,28.0
14939,14940,10,8,1988,22,PE,F,20.0,14.0
14941,14942,10,8,1988,24,PE,M,20.0,21.0
14943,14944,10,8,1988,16,PE,,,
14944,14945,10,8,1988,6,PE,F,17.0,15.0
14946,14947,10,8,1988,16,PE,F,20.0,31.0
14962,14963,10,8,1988,23,PE,M,17.0,21.0
14963,14964,10,8,1988,23,PE,F,21.0,36.0
14967,14968,10,8,1988,6,PE,M,18.0,20.0
14969,14970,10,8,1988,18,PE,M,21.0,18.0
14971,14972,10,8,1988,6,PE,M,19.0,14.0
14986,14987,10,9,1988,13,PE,M,21.0,22.0
15004,15005,10,9,1988,7,PE,M,19.0,19.0
15009,15010,10,9,1988,5,PE,F,20.0,23.0
15020,15021,10,9,1988,7,PE,F,21.0,19.0
15024,15025,10,9,1988,3,PE,M,21.0,23.0
15030,15031,11,5,1988,1,PE,F,20.0,12.0
15031,15032,11,5,1988,16,PE,F,20.0,24.0
15040,15041,11,5,1988,1,PE,F,20.0,25.0
15044,15045,11,5,1988,24,PE,F,21.0,27.0
15045,15046,11,5,1988,18,PE,M,20.0,18.0
15046,15047,11,5,1988,18,PE,M,21.0,22.0
15049,15050,11,5,1988,19,PE,M,21.0,22.0
15054,15055,11,5,1988,24,PE,,,
15056,15057,11,5,1988,18,PE,M,21.0,16.0
15068,15069,11,5,1988,23,PE,F,20.0,26.0
15069,15070,11,5,1988,1,PE,F,20.0,27.0
15071,15072,11,5,1988,6,PE,M,20.0,21.0
15074,15075,11,5,1988,17,PE,F,20.0,31.0
15077,15078,11,5,1988,6,PE,F,19.0,20.0
15080,15081,11,5,1988,6,PE,M,20.0,17.0
15091,15092,11,6,1988,15,PE,F,19.0,24.0
15105,15106,11,6,1988,2,PE,M,20.0,21.0
15106,15107,11,6,1988,11,PE,M,21.0,22.0
15124,15125,11,6,1988,5,PE,M,19.0,21.0
15125,15126,11,6,1988,5,PE,F,21.0,22.0
15129,15130,11,6,1988,2,PE,F,21.0,19.0
15131,15132,11,6,1988,2,PE,M,21.0,21.0
15134,15135,11,6,1988,7,PE,F,20.0,26.0
15135,15136,11,6,1988,2,PE,F,21.0,24.0
15140,15141,11,6,1988,7,PE,M,19.0,21.0
15151,15152,11,6,1988,13,PE,M,20.0,19.0
15152,15153,11,6,1988,7,PE,F,20.0,26.0
15157,15158,11,6,1988,11,PE,F,21.0,20.0
15170,15171,12,13,1988,6,PE,F,20.0,21.0
15171,15172,12,13,1988,24,PE,M,20.0,22.0
15181,15182,12,13,1988,17,PE,M,21.0,20.0
15192,15193,12,13,1988,24,PE,F,20.0,29.0
15200,15201,12,13,1988,17,PE,F,20.0,22.0
15220,15221,12,14,1988,7,PE,F,21.0,26.0
15224,15225,12,14,1988,7,PE,F,21.0,21.0
15229,15230,12,14,1988,13,PE,F,20.0,19.0
15231,15232,12,14,1988,11,PE,M,20.0,22.0
15261,15262,12,14,1988,7,PE,F,21.0,28.0
15266,15267,12,14,1988,2,PE,M,21.0,21.0
15273,15274,12,14,1988,7,PE,M,21.0,24.0
15281,15282,12,14,1988,7,PE,M,21.0,24.0
15284,15285,12,14,1988,15,PE,M,20.0,23.0
15294,15295,12,14,1988,5,PE,M,21.0,21.0
15302,15303,12,14,1988,14,PE,M,19.0,23.0
15304,15305,12,14,1988,5,PE,F,21.0,23.0
15329,15330,1,10,1989,12,PE,M,21.0,22.0
15334,15335,1,10,1989,17,PE,F,20.0,21.0
15335,15336,1,10,1989,6,PE,M,18.0,21.0
15339,15340,1,10,1989,12,PE,F,19.0,26.0
15346,15347,1,10,1989,17,PE,M,20.0,19.0
15378,15379,1,10,1989,17,PE,M,21.0,23.0
15380,15381,1,10,1989,6,PE,F,21.0,22.0
15391,15392,1,11,1989,7,PE,M,21.0,25.0
15392,15393,1,11,1989,5,PE,F,21.0,23.0
15406,15407,1,11,1989,3,PE,F,21.0,25.0
15422,15423,1,11,1989,7,PE,M,21.0,22.0
15430,15431,1,11,1989,2,PE,M,21.0,22.0
15435,15436,1,11,1989,7,PE,F,20.0,21.0
15446,15447,1,11,1989,7,PE,F,22.0,28.0
15457,15458,1,11,1989,11,PE,M,19.0,19.0
15461,15462,1,11,1989,7,PE,F,20.0,21.0
15482,15483,1,11,1989,5,PE,M,20.0,22.0
15484,15485,1,11,1989,7,PE,F,20.0,19.0
15489,15490,2,4,1989,23,PE,M,21.0,17.0
15493,15494,2,4,1989,12,PE,M,22.0,24.0
15495,15496,2,4,1989,6,PE,F,20.0,22.0
15508,15509,2,4,1989,6,PE,,,
15511,15512,2,4,1989,20,PE,F,21.0,20.0
15521,15522,2,4,1989,17,PE,M,21.0,21.0
15525,15526,2,4,1989,12,PE,F,20.0,17.0
15526,15527,2,4,1989,12,PE,F,21.0,25.0
15531,15532,2,4,1989,19,PE,M,22.0,24.0
15544,15545,2,4,1989,17,PE,M,21.0,18.0
15546,15547,2,4,1989,23,PE,M,21.0,20.0
15559,15560,2,4,1989,17,PE,M,20.0,19.0
15577,15578,2,5,1989,11,PE,F,21.0,21.0
15581,15582,2,5,1989,7,PE,F,19.0,20.0
15586,15587,2,5,1989,9,PE,F,21.0,24.0
15589,15590,2,5,1989,9,PE,M,21.0,23.0
15602,15603,2,5,1989,5,PE,M,21.0,20.0
15605,15606,2,5,1989,3,PE,M,21.0,23.0
15617,15618,2,5,1989,7,PE,F,21.0,29.0
15618,15619,2,5,1989,3,PE,F,21.0,26.0
15624,15625,2,5,1989,13,PE,F,20.0,24.0
15627,15628,2,5,1989,7,PE,M,20.0,22.0
15642,15643,2,5,1989,5,PE,F,21.0,21.0
15648,15649,2,5,1989,11,PE,M,21.0,18.0
15651,15652,2,5,1989,7,PE,M,20.0,22.0
15660,15661,2,5,1989,7,PE,M,21.0,24.0
15679,15680,3,12,1989,7,PE,F,21.0,27.0
15686,15687,3,12,1989,19,PE,M,20.0,27.0
15690,15691,3,12,1989,24,PE,F,21.0,22.0
15701,15702,3,12,1989,7,PE,M,21.0,23.0
15704,15705,3,12,1989,7,PE,F,21.0,24.0
15706,15707,3,12,1989,19,PE,F,20.0,22.0
15707,15708,3,12,1989,6,PE,M,20.0,22.0
15714,15715,3,12,1989,7,PE,M,21.0,23.0
15716,15717,3,12,1989,6,PE,M,21.0,23.0
15719,15720,3,12,1989,7,PE,M,21.0,24.0
15720,15721,3,12,1989,12,PE,F,21.0,26.0
15724,15725,3,12,1989,7,PE,F,21.0,28.0
15729,15730,3,13,1989,20,PE,M,21.0,24.0
15740,15741,3,13,1989,17,PE,F,21.0,24.0
15749,15750,3,13,1989,2,PE,M,21.0,25.0
15765,15766,3,13,1989,13,PE,F,21.0,27.0
15771,15772,3,13,1989,2,PE,F,21.0,25.0
15773,15774,3,13,1989,5,PE,M,20.0,21.0
15775,15776,3,13,1989,13,PE,M,21.0,22.0
15778,15779,3,13,1989,5,PE,F,21.0,23.0
15780,15781,3,13,1989,13,PE,M,22.0,24.0
15808,15809,3,14,1989,3,PE,F,21.0,28.0
15812,15813,3,14,1989,14,PE,M,21.0,24.0
15813,15814,3,14,1989,3,PE,M,21.0,25.0
15841,15842,4,1,1989,3,PE,F,22.0,26.0
15843,15844,4,1,1989,1,PE,M,20.0,25.0
15852,15853,4,1,1989,2,PE,M,21.0,21.0
15853,15854,4,1,1989,11,PE,M,21.0,22.0
15861,15862,4,1,1989,24,PE,F,21.0,30.0
15880,15881,4,1,1989,5,PE,,,
15910,15911,4,1,1989,5,PE,M,20.0,21.0
15915,15916,4,2,1989,7,PE,F,22.0,25.0
15918,15919,4,2,1989,7,PE,M,20.0,23.0
15922,15923,4,2,1989,7,PE,F,20.0,15.0
15932,15933,4,2,1989,7,PE,M,21.0,24.0
15951,15952,4,2,1989,7,PE,F,21.0,27.0
15962,15963,4,2,1989,14,PE,F,21.0,20.0
15967,15968,4,2,1989,7,PE,M,21.0,23.0
15968,15969,4,2,1989,7,PE,M,22.0,21.0
15977,15978,5,9,1989,7,PE,F,22.0,17.0
15981,15982,5,9,1989,24,PE,F,22.0,25.0
15985,15986,5,9,1989,19,PE,M,20.0,22.0
15988,15989,5,9,1989,20,PE,M,21.0,22.0
15995,15996,5,9,1989,20,PE,M,20.0,15.0
16002,16003,5,9,1989,1,PE,M,21.0,22.0
16017,16018,5,10,1989,16,PE,F,22.0,27.0
16021,16022,5,10,1989,13,PE,F,21.0,24.0
16024,16025,5,10,1989,13,PE,M,22.0,21.0
16029,16030,5,10,1989,17,PE,F,22.0,20.0
16051,16052,5,11,1989,15,PE,M,21.0,21.0
16062,16063,5,11,1989,3,PE,F,22.0,32.0
16065,16066,5,11,1989,15,PE,M,21.0,15.0
16067,16068,5,11,1989,15,PE,F,21.0,25.0
16075,16076,5,11,1989,5,PE,F,21.0,26.0
16082,16083,5,11,1989,9,PE,M,21.0,16.0
16099,16100,6,3,1989,20,PE,M,20.0,16.0
16102,16103,6,3,1989,16,PE,M,18.0,21.0
16105,16106,6,3,1989,24,PE,M,20.0,21.0
16109,16110,6,3,1989,16,PE,F,21.0,
16121,16122,6,3,1989,19,PE,F,20.0,18.0
16137,16138,6,3,1989,19,PE,M,20.0,22.0
16140,16141,6,3,1989,22,PE,M,22.0,23.0
16146,16147,6,3,1989,1,PE,M,20.0,18.0
16147,16148,6,3,1989,22,PE,F,20.0,21.0
16149,16150,6,3,1989,19,PE,M,20.0,21.0
16165,16166,6,4,1989,9,PE,M,21.0,18.0
16173,16174,6,4,1989,15,PE,M,21.0,20.0
16176,16177,6,4,1989,15,PE,F,20.0,14.0
16182,16183,6,4,1989,15,PE,F,22.0,18.0
16199,16200,6,4,1989,13,PE,M,21.0,14.0
16201,16202,6,4,1989,14,PE,M,19.0,18.0
16204,16205,6,4,1989,7,PE,M,20.0,23.0
16210,16211,6,4,1989,13,PE,F,21.0,21.0
16211,16212,6,4,1989,5,PE,M,20.0,21.0
16216,16217,7,3,1989,7,PE,M,,20.0
16247,16248,7,3,1989,7,PE,F,,24.0
16264,16265,7,3,1989,22,PE,F,,19.0
16267,16268,7,3,1989,19,PE,M,,21.0
16276,16277,7,4,1989,15,PE,M,,16.0
16284,16285,7,4,1989,16,PE,F,,22.0
16292,16293,7,4,1989,16,PE,M,,21.0
16328,16329,7,29,1989,12,PE,M,20.0,22.0
16330,16331,7,29,1989,7,PE,,,
16350,16351,7,29,1989,7,PE,M,21.0,21.0
16353,16354,7,29,1989,6,PE,M,19.0,23.0
16354,16355,7,29,1989,12,PE,M,21.0,14.0
16362,16363,7,30,1989,15,PE,M,18.0,18.0
16390,16391,7,30,1989,13,PE,F,21.0,21.0
16396,16397,7,30,1989,5,PE,F,22.0,26.0
16433,16434,9,3,1989,12,PE,M,21.0,23.0
16444,16445,9,3,1989,6,PE,F,19.0,28.0
16449,16450,9,3,1989,19,PE,F,22.0,23.0
16456,16457,9,4,1989,16,PE,F,19.0,27.0
16497,16498,10,7,1989,2,PE,M,21.0,21.0
16505,16506,10,7,1989,11,PE,M,20.0,15.0
16508,16509,10,7,1989,22,PE,F,21.0,23.0
16537,16538,10,7,1989,22,PE,M,21.0,20.0
16542,16543,10,8,1989,6,PE,F,21.0,27.0
16553,16554,10,8,1989,15,PE,F,21.0,24.0
16558,16559,10,8,1989,19,PE,M,20.0,23.0
16560,16561,10,8,1989,24,PE,M,22.0,23.0
16572,16573,10,8,1989,12,PE,M,21.0,20.0
16573,16574,10,8,1989,23,PE,M,21.0,21.0
16587,16588,10,8,1989,19,PE,F,21.0,23.0
16588,16589,10,8,1989,6,PE,M,21.0,23.0
16599,16600,11,4,1989,6,PE,F,21.0,25.0
16604,16605,11,4,1989,7,PE,F,21.0,22.0
16609,16610,11,4,1989,7,PE,M,22.0,24.0
16614,16615,11,4,1989,7,PE,M,22.0,22.0
16619,16620,11,4,1989,7,PE,M,21.0,
16624,16625,11,4,1989,19,PE,M,20.0,19.0
16633,16634,11,4,1989,17,PE,,,
16646,16647,11,4,1989,22,PE,M,21.0,17.0
16652,16653,11,4,1989,24,PE,F,21.0,23.0
16655,16656,11,4,1989,19,PE,F,22.0,23.0
16656,16657,11,4,1989,6,PE,M,22.0,24.0
16675,16676,11,5,1989,15,PE,F,21.0,26.0
16692,16693,11,5,1989,2,PE,M,22.0,23.0
16708,16709,11,5,1989,2,PE,F,21.0,25.0
16725,16726,11,5,1989,11,PE,M,20.0,18.0
16741,16742,12,4,1989,7,PE,M,21.0,20.0
16755,16756,12,4,1989,19,PE,M,22.0,21.0
16756,16757,12,4,1989,17,PE,F,21.0,21.0
16759,16760,12,4,1989,19,PE,F,22.0,27.0
16796,16797,12,4,1989,7,PE,M,21.0,19.0
16800,16801,12,4,1989,17,PE,M,22.0,21.0
16801,16802,12,4,1989,18,PE,M,21.0,18.0
16809,16810,12,5,1989,15,PE,M,21.0,14.0
16814,16815,12,5,1989,15,PE,F,21.0,15.0
16815,16816,12,5,1989,2,PE,F,21.0,20.0
16825,16826,12,5,1989,15,PE,F,22.0,24.0
16846,16847,12,5,1989,2,PE,F,22.0,25.0
16851,16852,12,5,1989,14,PE,M,21.0,14.0
16910,16911,1,6,1990,18,PE,M,22.0,20.0
16925,16926,1,6,1990,17,PE,M,21.0,24.0
16936,16937,1,7,1990,15,PE,F,20.0,19.0
16954,16955,1,7,1990,2,PE,F,21.0,22.0
16987,16988,1,29,1990,19,PE,M,21.0,23.0
16988,16989,1,29,1990,7,PE,M,21.0,21.0
16990,16991,1,29,1990,24,PE,M,22.0,24.0
16996,16997,1,29,1990,7,PE,F,21.0,23.0
17020,17021,1,29,1990,18,PE,F,22.0,19.0
17043,17044,1,29,1990,7,PE,M,22.0,19.0
17045,17046,1,29,1990,6,PE,F,21.0,26.0
17067,17068,1,30,1990,15,PE,F,22.0,23.0
17084,17085,1,30,1990,2,PE,F,22.0,20.0
17117,17118,2,24,1990,19,PE,M,21.0,21.0
17123,17124,2,24,1990,18,PE,M,21.0,22.0
17137,17138,2,24,1990,12,PE,M,22.0,23.0
17146,17147,2,24,1990,7,PE,M,22.0,26.0
17153,17154,2,24,1990,18,PE,,,
17155,17156,2,24,1990,24,PE,F,22.0,17.0
17166,17167,2,24,1990,7,PE,F,21.0,28.0
17167,17168,2,24,1990,7,PE,M,21.0,21.0
17186,17187,2,25,1990,3,PE,M,21.0,21.0
17197,17198,2,25,1990,13,PE,M,20.0,18.0
17244,17245,3,29,1990,7,PE,F,19.0,23.0
17247,17248,3,29,1990,19,PE,F,19.0,23.0
17258,17259,3,29,1990,24,PE,F,21.0,19.0
17261,17262,3,29,1990,19,PE,M,21.0,22.0
17262,17263,3,29,1990,17,PE,F,20.0,21.0
17277,17278,3,29,1990,23,PE,M,19.0,24.0
17278,17279,3,29,1990,20,PE,M,20.0,23.0
17288,17289,3,29,1990,7,PE,M,19.0,20.0
17294,17295,3,29,1990,7,PE,M,22.0,26.0
17295,17296,3,29,1990,6,PE,M,21.0,25.0
17296,17297,3,29,1990,7,PE,F,21.0,26.0
17309,17310,3,30,1990,13,PE,M,20.0,19.0
17328,17329,3,30,1990,11,PE,M,20.0,21.0
17348,17349,3,30,1990,3,PE,M,20.0,17.0
17371,17372,4,24,1990,18,PE,F,21.0,24.0
17392,17393,4,24,1990,19,PE,M,21.0,20.0
17395,17396,4,24,1990,19,PE,M,22.0,24.0
17396,17397,4,24,1990,23,PE,M,22.0,24.0
17402,17403,4,24,1990,23,PE,F,22.0,27.0
17407,17408,4,24,1990,19,PE,F,22.0,21.0
17409,17410,4,25,1990,20,PE,F,19.0,11.0
17416,17417,4,25,1990,20,PE,F,19.0,11.0
17493,17494,5,23,1990,18,PE,M,21.0,22.0
17499,17500,5,23,1990,19,PE,M,21.0,21.0
17503,17504,5,23,1990,19,PE,F,20.0,21.0
17508,17509,5,23,1990,23,PE,M,20.0,20.0
17586,17587,6,21,1990,24,PE,M,20.0,21.0
17598,17599,6,21,1990,20,PE,F,21.0,20.0
17654,17655,7,21,1990,20,PE,F,22.0,24.0
17664,17665,7,21,1990,20,PE,M,20.0,22.0
17761,17762,8,16,1990,20,PE,F,22.0,29.0
17793,17794,8,17,1990,13,PE,F,21.0,21.0
17818,17819,9,22,1990,7,PE,F,,19.0
17823,17824,9,22,1990,24,PE,F,,34.0
17843,17844,9,22,1990,19,PE,F,,27.0
17860,17861,9,25,1990,15,PE,F,,23.0
17881,17882,9,25,1990,13,PE,M,,23.0
17889,17890,10,15,1990,18,PE,M,18.0,21.0
17901,17902,10,15,1990,19,PE,,,
17951,17952,10,17,1990,13,PE,M,20.0,22.0
17990,17991,11,10,1990,24,PE,M,20.0,19.0
17993,17994,11,10,1990,19,PE,F,21.0,25.0
18016,18017,11,11,1990,15,PE,F,21.0,25.0
18053,18054,11,11,1990,15,PE,M,21.0,20.0
18069,18070,12,15,1990,7,PE,M,20.0,23.0
18090,18091,12,15,1990,19,PE,F,22.0,23.0
18096,18097,12,15,1990,19,PE,F,18.0,12.0
18121,18122,12,16,1990,13,PE,M,20.0,18.0
18140,18141,12,16,1990,6,PE,M,20.0,20.0
18143,18144,12,16,1990,13,PE,F,20.0,16.0
18165,18166,12,16,1990,13,PE,F,22.0,24.0
18174,18175,12,16,1990,13,PE,M,19.0,16.0
18199,18200,1,11,1991,24,PE,M,21.0,21.0
18216,18217,1,11,1991,19,PE,M,20.0,16.0
18247,18248,1,11,1991,7,PE,F,16.0,25.0
18255,18256,1,12,1991,13,PE,M,20.0,17.0
18301,18302,1,12,1991,13,PE,M,19.0,24.0
18307,18308,1,12,1991,13,PE,M,20.0,17.0
18359,18360,2,16,1991,7,PE,M,19.0,22.0
18378,18379,2,16,1991,7,PE,F,20.0,27.0
18489,18490,3,13,1991,7,PE,F,21.0,25.0
18523,18524,3,14,1991,13,PE,M,20.0,18.0
18554,18555,3,14,1991,13,PE,F,,
18605,18606,4,21,1991,13,PE,F,21.0,34.0
18641,18642,4,21,1991,14,PE,M,20.0,20.0
18657,18658,5,13,1991,18,PE,M,20.0,15.0
18678,18679,5,13,1991,1,PE,F,19.0,23.0
18715,18716,5,14,1991,15,PE,F,20.0,36.0
18734,18735,6,13,1991,20,PE,M,16.0,16.0
18736,18737,6,13,1991,1,PE,F,,
18755,18756,6,13,1991,24,PE,F,21.0,26.0
18764,18765,6,13,1991,22,PE,F,17.0,21.0
18794,18795,6,14,1991,15,PE,F,19.0,32.0
18819,18820,7,12,1991,24,PE,F,20.0,26.0
18842,18843,7,12,1991,23,PE,M,21.0,19.0
18877,18878,7,13,1991,13,PE,F,20.0,17.0
18880,18881,7,13,1991,15,PE,M,21.0,18.0
18916,18917,8,7,1991,24,PE,F,17.0,14.0
18938,18939,8,7,1991,24,PE,M,12.0,11.0
18940,18941,8,7,1991,20,PE,M,20.0,22.0
18951,18952,8,7,1991,24,PE,M,16.0,26.0
18953,18954,8,8,1991,15,PE,M,20.0,18.0
19019,19020,9,9,1991,7,PE,M,20.0,23.0
19022,19023,9,9,1991,7,PE,M,11.0,12.0
19025,19026,9,9,1991,7,PE,F,16.0,11.0
19040,19041,9,9,1991,2,PE,M,22.0,16.0
19070,19071,9,10,1991,3,PE,M,21.0,23.0
19077,19078,9,11,1991,15,PE,M,22.0,19.0
19085,19086,9,11,1991,15,PE,F,19.0,19.0
19099,19100,10,10,1991,24,PE,M,22.0,24.0
19105,19106,10,10,1991,7,PE,M,20.0,23.0
19109,19110,10,10,1991,7,PE,F,20.0,20.0
19133,19134,10,10,1991,17,PE,F,20.0,17.0
19142,19143,10,11,1991,8,PE,F,20.0,18.0
19186,19187,10,11,1991,9,PE,M,20.0,20.0
19192,19193,10,11,1991,11,PE,F,20.0,25.0
19202,19203,11,13,1991,7,PE,F,15.0,18.0
19249,19250,11,13,1991,7,PE,M,20.0,23.0
19252,19253,11,13,1991,7,PE,F,21.0,21.0
19261,19262,11,14,1991,3,PE,M,19.0,24.0
19274,19275,11,14,1991,24,PE,F,20.0,24.0
19286,19287,11,14,1991,20,PE,M,20.0,25.0
19292,19293,11,14,1991,11,PE,F,21.0,23.0
19322,19323,11,15,1991,15,PE,M,20.0,23.0
19324,19325,11,15,1991,10,PE,M,20.0,24.0
19330,19331,11,15,1991,13,PE,M,20.0,24.0
19372,19373,12,7,1991,7,PE,M,21.0,21.0
19393,19394,12,7,1991,2,PE,F,20.0,20.0
19399,19400,12,7,1991,24,PE,M,21.0,27.0
19403,19404,12,7,1991,19,PE,M,19.0,23.0
19425,19426,12,7,1991,2,PE,M,21.0,23.0
19427,19428,12,7,1991,24,PE,F,20.0,24.0
19428,19429,12,7,1991,2,PE,F,19.0,20.0
19437,19438,12,7,1991,7,PE,F,20.0,22.0
19440,19441,12,7,1991,18,PE,F,21.0,22.0
19441,19442,12,7,1991,7,PE,,,
19474,19475,12,8,1991,3,PE,F,20.0,22.0
19539,19540,1,8,1992,7,PE,M,19.0,20.0
19561,19562,1,8,1992,2,PE,M,19.0,22.0
19579,19580,1,8,1992,2,PE,F,20.0,19.0
19584,19585,1,8,1992,7,PE,F,21.0,24.0
19593,19594,1,9,1992,3,PE,F,17.0,20.0
19637,19638,2,6,1992,7,PE,M,20.0,23.0
19656,19657,2,6,1992,2,PE,M,20.0,22.0
19660,19661,2,6,1992,2,PE,F,20.0,19.0
19663,19664,2,6,1992,22,PE,M,21.0,26.0
19669,19670,2,6,1992,7,PE,F,20.0,22.0
19670,19671,2,6,1992,2,PE,M,20.0,21.0
19672,19673,2,6,1992,2,PE,F,20.0,18.0
19678,19679,2,7,1992,3,PE,F,18.0,20.0
19690,19691,2,7,1992,11,PE,F,21.0,21.0
19691,19692,2,7,1992,3,PE,M,20.0,23.0
