,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
9259,9260,5,28,1984,6,PF,M,16.0,7.0
9457,9458,8,25,1984,19,PF,M,15.0,7.0
9525,9526,9,29,1984,19,PF,M,16.0,8.0
9651,9652,10,20,1984,19,PF,M,15.0,8.0
9961,9962,2,16,1985,19,PF,M,15.0,
11659,11660,7,3,1986,21,PF,F,15.0,7.0
11814,11815,9,6,1986,21,PF,F,15.0,9.0
13593,13594,10,25,1987,5,PF,M,19.0,8.0
13641,13642,10,25,1987,4,PF,F,17.0,7.0
13772,13773,11,22,1987,5,PF,M,16.0,8.0
13808,13809,11,22,1987,4,PF,F,17.0,7.0
14338,14339,3,21,1988,5,PF,M,15.0,8.0
14433,14434,4,19,1988,4,PF,F,12.0,8.0
16421,16422,9,3,1989,6,PF,M,16.0,7.0
16424,16425,9,3,1989,6,PF,F,16.0,7.0
16561,16562,10,8,1989,13,PF,M,15.0,7.0
16562,16563,10,8,1989,5,PF,F,15.0,7.0
16567,16568,10,8,1989,4,PF,F,15.0,9.0
16600,16601,11,4,1989,19,PF,F,15.0,7.0
16632,16633,11,4,1989,18,PF,F,15.0,7.0
16640,16641,11,4,1989,6,PF,M,16.0,7.0
16664,16665,11,5,1989,4,PF,F,16.0,8.0
16704,16705,11,5,1989,5,PF,F,17.0,7.0
16745,16746,12,4,1989,6,PF,M,16.0,7.0
16773,16774,12,4,1989,19,PF,F,16.0,7.0
16774,16775,12,4,1989,19,PF,M,17.0,7.0
16880,16881,1,6,1990,6,PF,M,16.0,7.0
16914,16915,1,6,1990,19,PF,F,16.0,6.0
16923,16924,1,6,1990,6,PF,M,16.0,7.0
16983,16984,1,29,1990,6,PF,M,16.0,7.0
16998,16999,1,29,1990,6,PF,M,17.0,7.0
17001,17002,1,29,1990,6,PF,F,16.0,9.0
17022,17023,1,29,1990,19,PF,F,17.0,7.0
17052,17053,1,30,1990,3,PF,M,17.0,7.0
17115,17116,2,24,1990,19,PF,F,15.0,7.0
17124,17125,2,24,1990,6,PF,M,15.0,7.0
17129,17130,2,24,1990,6,PF,F,15.0,7.0
17139,17140,2,24,1990,6,PF,M,15.0,8.0
17178,17179,2,25,1990,3,PF,M,15.0,7.0
17245,17246,3,29,1990,6,PF,M,16.0,7.0
17257,17258,3,29,1990,19,PF,F,16.0,7.0
17285,17286,3,29,1990,6,PF,F,15.0,7.0
17310,17311,3,30,1990,3,PF,F,16.0,7.0
17317,17318,3,30,1990,15,PF,M,15.0,7.0
17345,17346,3,30,1990,3,PF,F,16.0,7.0
17375,17376,4,24,1990,19,PF,F,16.0,7.0
17397,17398,4,24,1990,18,PF,M,16.0,7.0
17451,17452,4,26,1990,3,PF,M,16.0,7.0
17464,17465,4,26,1990,6,PF,M,16.0,7.0
17492,17493,5,23,1990,19,PF,F,14.0,6.0
17507,17508,5,23,1990,19,PF,F,15.0,7.0
17566,17567,5,25,1990,3,PF,F,15.0,7.0
17583,17584,6,21,1990,6,PF,M,15.0,7.0
17597,17598,6,21,1990,6,PF,M,15.0,7.0
17612,17613,6,22,1990,3,PF,M,15.0,7.0
17622,17623,6,22,1990,3,PF,F,16.0,8.0
17636,17637,6,22,1990,3,PF,M,16.0,8.0
17675,17676,7,21,1990,6,PF,M,15.0,8.0
17725,17726,7,22,1990,3,PF,M,15.0,8.0
17762,17763,8,16,1990,18,PF,M,15.0,7.0
17764,17765,8,16,1990,19,PF,F,14.0,7.0
17780,17781,8,17,1990,3,PF,M,16.0,8.0
17792,17793,8,17,1990,3,PF,F,15.0,7.0
17796,17797,8,17,1990,3,PF,M,15.0,7.0
17825,17826,9,22,1990,18,PF,F,,7.0
17884,17885,10,15,1990,19,PF,F,15.0,7.0
17893,17894,10,15,1990,19,PF,F,14.0,6.0
17905,17906,10,15,1990,18,PF,M,15.0,7.0
17961,17962,10,17,1990,15,PF,M,14.0,7.0
17985,17986,11,10,1990,20,PF,F,14.0,7.0
18043,18044,11,11,1990,3,PF,F,14.0,7.0
18057,18058,11,11,1990,15,PF,M,14.0,7.0
18070,18071,12,15,1990,19,PF,F,14.0,8.0
18091,18092,12,15,1990,18,PF,M,15.0,7.0
18114,18115,12,15,1990,20,PF,M,14.0,7.0
18138,18139,12,16,1990,3,PF,F,15.0,7.0
18160,18161,12,16,1990,15,PF,M,15.0,7.0
18202,18203,1,11,1991,18,PF,F,15.0,8.0
18221,18222,1,11,1991,18,PF,M,15.0,7.0
18250,18251,1,11,1991,20,PF,M,15.0,7.0
18252,18253,1,12,1991,15,PF,M,15.0,7.0
18330,18331,2,16,1991,19,PF,M,15.0,8.0
18349,18350,2,16,1991,18,PF,,,
18371,18372,2,16,1991,20,PF,M,15.0,7.0
18453,18454,3,13,1991,18,PF,M,14.0,7.0
18487,18488,3,13,1991,20,PF,M,14.0,9.0
18589,18590,4,20,1991,20,PF,M,16.0,10.0
18674,18675,5,13,1991,20,PF,M,14.0,8.0
18720,18721,5,14,1991,3,PF,F,16.0,9.0
18747,18748,6,13,1991,20,PF,M,15.0,7.0
18835,18836,7,12,1991,22,PF,M,14.0,9.0
18881,18882,7,13,1991,13,PF,F,15.0,6.0
18911,18912,8,7,1991,18,PF,M,16.0,7.0
18917,18918,8,7,1991,21,PF,F,16.0,10.0
18920,18921,8,7,1991,17,PF,F,16.0,8.0
18933,18934,8,7,1991,20,PF,M,14.0,9.0
19005,19006,8,8,1991,13,PF,,,
19034,19035,9,9,1991,19,PF,,,
19035,19036,9,9,1991,18,PF,F,16.0,6.0
19038,19039,9,9,1991,18,PF,M,16.0,7.0
19052,19053,9,10,1991,3,PF,F,14.0,8.0
19086,19087,9,11,1991,6,PF,F,15.0,9.0
19090,19091,9,11,1991,4,PF,F,16.0,7.0
19093,19094,9,11,1991,13,PF,F,,8.0
19097,19098,10,10,1991,18,PF,M,21.0,7.0
19102,19103,10,10,1991,19,PF,F,18.0,9.0
19103,19104,10,10,1991,19,PF,F,16.0,8.0
19112,19113,10,10,1991,20,PF,F,14.0,6.0
19114,19115,10,10,1991,21,PF,F,15.0,7.0
19118,19119,10,10,1991,17,PF,F,14.0,7.0
19136,19137,10,10,1991,18,PF,F,14.0,8.0
19149,19150,10,11,1991,4,PF,F,15.0,7.0
19163,19164,10,11,1991,13,PF,F,15.0,7.0
19170,19171,10,11,1991,3,PF,F,15.0,8.0
19185,19186,10,11,1991,6,PF,F,14.0,8.0
19190,19191,10,11,1991,13,PF,F,8.0,15.0
19191,19192,10,11,1991,4,PF,F,15.0,8.0
19205,19206,11,13,1991,19,PF,F,12.0,14.0
19206,19207,11,13,1991,18,PF,,,
19208,19209,11,13,1991,18,PF,M,14.0,8.0
19230,19231,11,13,1991,18,PF,F,15.0,12.0
19245,19246,11,13,1991,19,PF,F,14.0,7.0
19265,19266,11,14,1991,21,PF,F,15.0,7.0
19280,19281,11,14,1991,3,PF,F,15.0,7.0
19303,19304,11,14,1991,20,PF,,10.0,6.0
19327,19328,11,15,1991,13,PF,M,15.0,7.0
19335,19336,11,15,1991,4,PF,F,15.0,7.0
19336,19337,11,15,1991,6,PF,F,15.0,7.0
19339,19340,11,15,1991,6,PF,F,15.0,7.0
19346,19347,11,15,1991,13,PF,F,15.0,7.0
19356,19357,11,15,1991,4,PF,M,16.0,8.0
19367,19368,11,15,1991,13,PF,F,15.0,7.0
19378,19379,12,7,1991,18,PF,M,15.0,7.0
19421,19422,12,7,1991,19,PF,F,15.0,7.0
19463,19464,12,8,1991,13,PF,F,16.0,7.0
19475,19476,12,8,1991,4,PF,F,15.0,7.0
19493,19494,12,8,1991,6,PF,F,15.0,7.0
19496,19497,12,8,1991,3,PF,F,15.0,7.0
19516,19517,12,8,1991,13,PF,F,15.0,8.0
19558,19559,1,8,1992,18,PF,F,12.0,7.0
19647,19648,2,6,1992,18,PF,M,14.0,7.0
19652,19653,2,6,1992,18,PF,F,15.0,7.0
19752,19753,3,7,1992,18,PF,F,14.0,7.0
19763,19764,3,7,1992,18,PF,F,14.0,7.0
19783,19784,3,7,1992,6,PF,F,14.0,9.0
19837,19838,3,8,1992,13,PF,M,15.0,7.0
19868,19869,4,4,1992,18,PF,M,16.0,8.0
19871,19872,4,4,1992,19,PF,F,15.0,9.0
19900,19901,4,4,1992,18,PF,F,15.0,8.0
19907,19908,4,5,1992,4,PF,F,17.0,6.0
19922,19923,4,5,1992,13,PF,M,16.0,8.0
19932,19933,4,5,1992,4,PF,M,15.0,8.0
19947,19948,5,2,1992,18,PF,M,15.0,9.0
19976,19977,5,3,1992,3,PF,M,15.0,9.0
19996,19997,5,3,1992,13,PF,M,14.0,11.0
20047,20048,5,31,1992,13,PF,F,14.0,9.0
20059,20060,5,31,1992,6,PF,F,15.0,9.0
20083,20084,7,3,1992,18,PF,M,16.0,8.0
20096,20097,7,3,1992,18,PF,F,16.0,12.0
20102,20103,7,3,1992,18,PF,M,15.0,8.0
20130,20131,7,4,1992,15,PF,M,20.0,25.0
20142,20143,7,4,1992,3,PF,F,15.0,8.0
20170,20171,7,30,1992,19,PF,M,15.0,10.0
20199,20200,7,30,1992,18,PF,M,15.0,10.0
20218,20219,7,31,1992,6,PF,F,15.0,8.0
20243,20244,8,29,1992,18,PF,F,16.0,9.0
20244,20245,8,29,1992,21,PF,M,14.0,10.0
20248,20249,8,29,1992,17,PF,F,14.0,8.0
20249,20250,8,29,1992,18,PF,F,20.0,19.0
20259,20260,8,29,1992,18,PF,F,15.0,9.0
20278,20279,8,29,1992,18,PF,M,14.0,11.0
20288,20289,8,30,1992,6,PF,F,20.0,10.0
20294,20295,8,30,1992,6,PF,F,15.0,10.0
20336,20337,9,26,1992,18,PF,F,15.0,6.0
20339,20340,9,26,1992,18,PF,F,15.0,9.0
20344,20345,9,26,1992,17,PF,M,15.0,7.0
20345,20346,9,26,1992,21,PF,,,
20366,20367,9,26,1992,17,PF,M,11.0,10.0
20367,20368,9,26,1992,18,PF,M,19.0,8.0
20381,20382,9,27,1992,14,PF,M,15.0,8.0
20401,20402,9,27,1992,13,PF,F,15.0,8.0
20428,20429,10,18,1992,21,PF,M,16.0,9.0
20433,20434,10,18,1992,19,PF,M,16.0,8.0
20437,20438,10,18,1992,18,PF,F,16.0,9.0
20438,20439,10,18,1992,20,PF,M,16.0,8.0
20441,20442,10,18,1992,18,PF,F,14.0,6.0
20447,20448,10,18,1992,18,PF,F,16.0,10.0
20448,20449,10,18,1992,21,PF,F,16.0,7.0
20451,20452,10,18,1992,17,PF,M,15.0,8.0
20466,20467,10,18,1992,18,PF,F,15.0,9.0
20472,20473,10,19,1992,14,PF,M,15.0,8.0
20493,20494,10,19,1992,8,PF,F,15.0,6.0
20497,20498,10,19,1992,13,PF,F,14.0,6.0
20500,20501,10,19,1992,13,PF,F,15.0,8.0
20501,20502,10,19,1992,4,PF,M,15.0,6.0
20528,20529,12,21,1992,22,PF,F,14.0,7.0
20575,20576,1,24,1993,21,PF,M,15.0,9.0
20576,20577,1,24,1993,18,PF,F,16.0,9.0
20595,20596,1,24,1993,18,PF,F,15.0,8.0
20632,20633,2,19,1993,19,PF,M,12.0,9.0
20636,20637,2,19,1993,22,PF,M,14.0,8.0
20651,20652,2,19,1993,22,PF,F,14.0,7.0
20668,20669,2,26,1993,4,PF,M,14.0,8.0
20703,20704,3,17,1993,18,PF,F,16.0,8.0
20707,20708,3,17,1993,18,PF,M,15.0,10.0
20708,20709,3,17,1993,21,PF,M,16.0,11.0
20717,20718,3,17,1993,22,PF,F,15.0,10.0
20719,20720,3,17,1993,18,PF,F,14.0,9.0
20735,20736,3,18,1993,6,PF,M,14.0,9.0
20746,20747,3,18,1993,8,PF,F,,
20750,20751,3,18,1993,4,PF,M,12.0,9.0
20781,20782,4,23,1993,21,PF,M,16.0,9.0
20785,20786,4,23,1993,18,PF,F,15.0,9.0
20786,20787,4,23,1993,20,PF,M,15.0,9.0
20792,20793,4,23,1993,21,PF,F,16.0,7.0
20851,20852,5,22,1993,21,PF,F,16.0,9.0
20854,20855,5,22,1993,17,PF,M,16.0,7.0
20896,20897,6,18,1993,21,PF,M,14.0,7.0
20909,20910,6,18,1993,20,PF,F,15.0,5.0
20965,20966,7,14,1993,21,PF,F,17.0,8.0
20967,20968,7,14,1993,17,PF,F,17.0,9.0
20970,20971,7,14,1993,19,PF,M,15.0,7.0
20978,20979,7,14,1993,20,PF,F,16.0,9.0
20981,20982,7,14,1993,17,PF,M,16.0,9.0
20992,20993,7,14,1993,21,PF,M,16.0,6.0
21013,21014,7,15,1993,14,PF,F,17.0,10.0
21016,21017,7,15,1993,15,PF,F,15.0,8.0
21030,21031,8,19,1993,2,PF,,,
21035,21036,8,19,1993,21,PF,F,7.0,6.0
21049,21050,8,19,1993,18,PF,M,15.0,8.0
21051,21052,8,19,1993,17,PF,F,,7.0
21053,21054,8,19,1993,19,PF,M,21.0,8.0
21056,21057,8,19,1993,17,PF,M,21.0,8.0
21061,21062,8,20,1993,14,PF,M,17.0,
21063,21064,8,20,1993,15,PF,M,15.0,8.0
21093,21094,9,16,1993,17,PF,M,16.0,8.0
21095,21096,9,16,1993,19,PF,F,,12.0
21098,21099,9,16,1993,20,PF,M,16.0,9.0
21099,21100,9,16,1993,19,PF,M,16.0,9.0
21100,21101,9,16,1993,20,PF,F,14.0,6.0
21103,21104,9,16,1993,21,PF,M,17.0,9.0
21104,21105,9,16,1993,18,PF,F,15.0,9.0
21111,21112,9,16,1993,20,PF,M,15.0,6.0
21115,21116,9,16,1993,21,PF,F,13.0,6.0
21117,21118,9,16,1993,17,PF,M,15.0,7.0
21118,21119,9,16,1993,20,PF,F,17.0,10.0
21129,21130,9,17,1993,15,PF,F,15.0,8.0
21152,21153,10,15,1993,17,PF,M,16.0,8.0
21153,21154,10,15,1993,21,PF,M,17.0,9.0
21155,21156,10,15,1993,20,PF,F,17.0,9.0
21169,21170,10,15,1993,19,PF,M,17.0,8.0
21172,21173,10,15,1993,18,PF,F,,9.0
21174,21175,10,15,1993,17,PF,M,17.0,8.0
21182,21183,10,16,1993,15,PF,F,15.0,9.0
21210,21211,11,13,1993,19,PF,F,16.0,8.0
21211,21212,11,13,1993,18,PF,F,15.0,11.0
21216,21217,11,13,1993,18,PF,F,16.0,9.0
21224,21225,11,13,1993,19,PF,F,14.0,9.0
21243,21244,11,14,1993,5,PF,M,15.0,7.0
21247,21248,11,14,1993,15,PF,F,16.0,7.0
21260,21261,11,14,1993,16,PF,M,14.0,7.0
21270,21271,12,14,1993,19,PF,F,13.0,8.0
21278,21279,12,14,1993,19,PF,F,14.0,8.0
21289,21290,12,14,1993,18,PF,F,14.0,9.0
21303,21304,12,15,1993,15,PF,F,16.0,7.0
21305,21306,12,15,1993,6,PF,M,16.0,6.0
21326,21327,2,1,1994,19,PF,M,16.0,8.0
21363,21364,2,3,1994,15,PF,F,16.0,8.0
21394,21395,2,20,1994,19,PF,F,16.0,8.0
21396,21397,2,20,1994,19,PF,F,15.0,8.0
21406,21407,2,21,1994,20,PF,M,17.0,9.0
21412,21413,2,21,1994,21,PF,F,18.0,8.0
21421,21422,2,22,1994,15,PF,F,15.0,8.0
21444,21445,3,11,1994,21,PF,F,15.0,9.0
21468,21469,3,12,1994,6,PF,M,16.0,7.0
21470,21471,3,12,1994,5,PF,M,14.0,7.0
21486,21487,4,10,1994,19,PF,F,16.0,6.0
21495,21496,4,10,1994,21,PF,F,17.0,8.0
21502,21503,4,10,1994,19,PF,M,16.0,6.0
21511,21512,4,10,1994,19,PF,M,17.0,10.0
21512,21513,4,10,1994,17,PF,F,,6.0
21514,21515,4,10,1994,19,PF,M,14.0,8.0
21520,21521,4,11,1994,6,PF,M,17.0,7.0
21558,21559,5,18,1994,19,PF,M,16.0,8.0
21560,21561,5,18,1994,19,PF,M,16.0,6.0
21565,21566,5,18,1994,19,PF,M,16.0,9.0
21571,21572,5,18,1994,21,PF,F,17.0,7.0
21572,21573,5,18,1994,21,PF,M,17.0,7.0
21589,21590,5,19,1994,6,PF,F,15.0,6.0
21612,21613,6,14,1994,19,PF,F,15.0,11.0
21624,21625,6,14,1994,19,PF,M,16.0,8.0
21629,21630,6,14,1994,17,PF,F,,
21660,21661,7,8,1994,19,PF,F,16.0,11.0
21670,21671,7,8,1994,19,PF,F,16.0,7.0
21713,21714,8,17,1994,21,PF,M,16.0,8.0
21717,21718,8,17,1994,18,PF,F,,9.0
21720,21721,8,17,1994,17,PF,F,15.0,8.0
21723,21724,8,17,1994,21,PF,F,15.0,7.0
21728,21729,8,17,1994,20,PF,M,16.0,9.0
21735,21736,8,18,1994,6,PF,F,15.0,8.0
21754,21755,9,6,1994,19,PF,M,17.0,9.0
21758,21759,9,6,1994,21,PF,F,17.0,8.0
21770,21771,9,6,1994,21,PF,F,15.0,8.0
21771,21772,9,6,1994,21,PF,M,17.0,9.0
21772,21773,9,6,1994,21,PF,F,15.0,8.0
21784,21785,9,7,1994,6,PF,F,16.0,9.0
21811,21812,10,12,1994,21,PF,F,16.0,8.0
21815,21816,10,12,1994,19,PF,F,16.0,9.0
21819,21820,10,12,1994,17,PF,F,16.0,7.0
21830,21831,10,12,1994,19,PF,M,16.0,9.0
21833,21834,10,12,1994,18,PF,F,16.0,8.0
21836,21837,10,12,1994,21,PF,F,16.0,7.0
21837,21838,10,12,1994,21,PF,F,16.0,7.0
21848,21849,10,13,1994,4,PF,F,14.0,
21860,21861,10,13,1994,4,PF,M,15.0,7.0
21861,21862,10,13,1994,4,PF,F,16.0,
21874,21875,11,1,1994,21,PF,F,16.0,7.0
21881,21882,11,1,1994,17,PF,F,17.0,7.0
21882,21883,11,1,1994,18,PF,F,17.0,8.0
21885,21886,11,1,1994,21,PF,M,16.0,
21888,21889,11,1,1994,18,PF,F,16.0,8.0
21889,21890,11,1,1994,20,PF,M,15.0,7.0
21893,21894,11,1,1994,19,PF,F,15.0,9.0
21895,21896,11,1,1994,19,PF,M,16.0,9.0
21896,21897,11,1,1994,21,PF,F,15.0,7.0
21901,21902,11,1,1994,1,PF,F,16.0,7.0
21902,21903,11,1,1994,21,PF,F,15.0,7.0
21907,21908,11,2,1994,13,PF,F,13.0,7.0
21910,21911,11,2,1994,4,PF,F,14.0,6.0
21911,21912,11,2,1994,6,PF,F,16.0,8.0
21934,21935,12,4,1994,18,PF,F,17.0,9.0
21935,21936,12,4,1994,18,PF,F,16.0,8.0
21940,21941,12,4,1994,18,PF,F,,7.0
21942,21943,12,4,1994,19,PF,F,16.0,10.0
21951,21952,12,4,1994,19,PF,M,16.0,9.0
21954,21955,12,4,1994,20,PF,M,16.0,7.0
21958,21959,12,4,1994,21,PF,F,16.0,7.0
21974,21975,12,5,1994,6,PF,F,16.0,8.0
21977,21978,12,5,1994,6,PF,F,16.0,7.0
21992,21993,1,11,1995,18,PF,F,16.0,7.0
21995,21996,1,11,1995,21,PF,F,14.0,7.0
21998,21999,1,11,1995,19,PF,F,15.0,8.0
22001,22002,1,11,1995,18,PF,F,16.0,8.0
22009,22010,1,11,1995,19,PF,M,16.0,9.0
22051,22052,2,4,1995,19,PF,F,15.0,9.0
22052,22053,2,4,1995,18,PF,F,15.0,9.0
22067,22068,2,4,1995,20,PF,M,11.0,9.0
22084,22085,2,5,1995,6,PF,F,16.0,9.0
22112,22113,3,4,1995,18,PF,F,17.0,9.0
22120,22121,3,4,1995,1,PF,M,16.0,7.0
22124,22125,3,4,1995,18,PF,F,16.0,10.0
22126,22127,3,4,1995,21,PF,F,16.0,8.0
22137,22138,3,5,1995,6,PF,F,16.0,9.0
22141,22142,3,5,1995,4,PF,F,14.0,5.0
22169,22170,4,1,1995,18,PF,F,38.0,9.0
22173,22174,4,1,1995,18,PF,F,16.0,9.0
22174,22175,4,1,1995,19,PF,F,16.0,10.0
22175,22176,4,1,1995,20,PF,M,16.0,9.0
22182,22183,4,1,1995,17,PF,F,15.0,7.0
22185,22186,4,1,1995,20,PF,F,16.0,8.0
22187,22188,4,1,1995,17,PF,M,17.0,9.0
22195,22196,4,2,1995,6,PF,F,13.0,
22240,22241,4,29,1995,18,PF,M,16.0,9.0
22243,22244,4,29,1995,21,PF,M,16.0,11.0
22251,22252,4,29,1995,17,PF,M,16.0,9.0
22288,22289,4,30,1995,6,PF,M,16.0,9.0
22302,22303,6,7,1995,20,PF,M,20.0,10.0
22304,22305,6,7,1995,21,PF,F,16.0,9.0
22336,22337,6,8,1995,6,PF,F,16.0,10.0
22358,22359,6,8,1995,6,PF,F,16.0,9.0
22366,22367,6,27,1995,18,PF,F,17.0,10.0
22389,22390,6,27,1995,17,PF,F,16.0,9.0
22406,22407,6,28,1995,6,PF,F,16.0,5.0
22408,22409,6,28,1995,6,PF,M,14.0,8.0
22438,22439,7,20,1995,21,PF,F,16.0,12.0
22465,22466,7,20,1995,19,PF,F,16.0,10.0
22466,22467,7,20,1995,21,PF,F,15.0,8.0
22478,22479,7,21,1995,6,PF,M,15.0,10.0
22483,22484,7,21,1995,4,PF,F,16.0,9.0
22488,22489,7,21,1995,5,PF,F,17.0,7.0
22501,22502,7,21,1995,6,PF,M,17.0,7.0
22504,22505,7,21,1995,14,PF,M,16.0,11.0
22526,22527,7,21,1995,4,PF,F,16.0,12.0
22546,22547,8,26,1995,19,PF,M,16.0,8.0
22547,22548,8,26,1995,18,PF,F,17.0,10.0
22564,22565,8,26,1995,18,PF,M,16.0,10.0
22578,22579,8,26,1995,12,PF,M,16.0,8.0
22579,22580,8,26,1995,17,PF,F,15.0,9.0
22596,22597,8,27,1995,14,PF,M,16.0,10.0
22598,22599,8,27,1995,6,PF,M,16.0,7.0
22606,22607,8,27,1995,6,PF,F,14.0,8.0
22610,22611,8,27,1995,6,PF,M,15.0,7.0
22663,22664,9,23,1995,18,PF,F,15.0,11.0
22675,22676,9,23,1995,17,PF,F,15.0,7.0
22678,22679,9,23,1995,22,PF,F,14.0,9.0
22682,22683,9,23,1995,20,PF,F,16.0,10.0
22683,22684,9,23,1995,22,PF,M,14.0,8.0
22685,22686,9,23,1995,18,PF,F,14.0,11.0
22693,22694,9,23,1995,19,PF,F,16.0,9.0
22694,22695,9,23,1995,18,PF,M,16.0,8.0
22705,22706,9,23,1995,18,PF,M,16.0,9.0
22706,22707,9,23,1995,20,PF,F,15.0,8.0
22714,22715,9,23,1995,22,PF,F,16.0,9.0
22725,22726,9,23,1995,18,PF,F,14.0,11.0
22728,22729,9,23,1995,18,PF,F,15.0,10.0
22736,22737,9,24,1995,14,PF,F,17.0,7.0
22738,22739,9,24,1995,4,PF,F,14.0,10.0
22741,22742,9,24,1995,15,PF,F,15.0,7.0
22750,22751,9,24,1995,14,PF,F,14.0,
22751,22752,9,24,1995,3,PF,M,21.0,9.0
22768,22769,9,24,1995,6,PF,M,16.0,10.0
22772,22773,9,24,1995,15,PF,M,16.0,9.0
22781,22782,9,24,1995,14,PF,M,16.0,8.0
22783,22784,9,24,1995,14,PF,M,15.0,7.0
22786,22787,9,24,1995,15,PF,F,15.0,8.0
22791,22792,9,24,1995,15,PF,M,17.0,10.0
22801,22802,9,24,1995,4,PF,F,15.0,9.0
22802,22803,9,24,1995,14,PF,F,16.0,10.0
22809,22810,9,24,1995,6,PF,M,16.0,12.0
22818,22819,9,24,1995,9,PF,F,15.0,9.0
22831,22832,10,28,1995,18,PF,M,16.0,9.0
22832,22833,10,28,1995,21,PF,M,16.0,9.0
22834,22835,10,28,1995,20,PF,F,16.0,8.0
22836,22837,10,28,1995,18,PF,M,16.0,10.0
22837,22838,10,28,1995,17,PF,M,15.0,10.0
22848,22849,10,28,1995,18,PF,F,15.0,9.0
22854,22855,10,28,1995,19,PF,F,14.0,9.0
22855,22856,10,28,1995,20,PF,F,16.0,7.0
22857,22858,10,28,1995,18,PF,M,15.0,8.0
22858,22859,10,28,1995,18,PF,M,15.0,9.0
22859,22860,10,28,1995,18,PF,M,16.0,10.0
22873,22874,10,28,1995,17,PF,M,16.0,9.0
22876,22877,10,28,1995,18,PF,M,16.0,9.0
22883,22884,10,28,1995,17,PF,F,16.0,11.0
22886,22887,10,28,1995,21,PF,F,16.0,8.0
22888,22889,10,28,1995,17,PF,F,15.0,9.0
22889,22890,10,28,1995,22,PF,M,16.0,8.0
22899,22900,10,28,1995,18,PF,M,14.0,7.0
22900,22901,10,28,1995,20,PF,M,16.0,8.0
22902,22903,10,28,1995,21,PF,M,15.0,8.0
22904,22905,10,28,1995,17,PF,M,15.0,10.0
22906,22907,10,28,1995,18,PF,F,15.0,8.0
22907,22908,10,28,1995,17,PF,M,14.0,9.0
22911,22912,10,28,1995,21,PF,F,15.0,9.0
22917,22918,10,29,1995,14,PF,M,16.0,10.0
22920,22921,10,29,1995,6,PF,M,15.0,8.0
22922,22923,10,29,1995,4,PF,F,16.0,9.0
22940,22941,10,29,1995,11,PF,F,16.0,10.0
22945,22946,10,29,1995,15,PF,F,16.0,11.0
22948,22949,10,29,1995,15,PF,M,15.0,7.0
22952,22953,10,29,1995,11,PF,M,16.0,10.0
22957,22958,10,29,1995,13,PF,M,16.0,8.0
22962,22963,10,29,1995,15,PF,M,15.0,8.0
22965,22966,10,29,1995,4,PF,M,15.0,9.0
22967,22968,10,29,1995,13,PF,M,16.0,8.0
22969,22970,10,29,1995,6,PF,F,16.0,10.0
22981,22982,10,29,1995,9,PF,F,16.0,8.0
22992,22993,12,2,1995,21,PF,F,15.0,7.0
22993,22994,12,2,1995,20,PF,M,15.0,5.0
22994,22995,12,2,1995,18,PF,F,16.0,10.0
22995,22996,12,2,1995,17,PF,M,16.0,12.0
22998,22999,12,2,1995,18,PF,F,16.0,10.0
23003,23004,12,2,1995,18,PF,M,16.0,9.0
23008,23009,12,2,1995,18,PF,F,17.0,9.0
23009,23010,12,2,1995,22,PF,M,16.0,8.0
23010,23011,12,2,1995,20,PF,F,16.0,8.0
23013,23014,12,2,1995,18,PF,M,15.0,8.0
23017,23018,12,2,1995,12,PF,F,15.0,6.0
23025,23026,12,2,1995,17,PF,F,15.0,12.0
23029,23030,12,2,1995,17,PF,M,16.0,11.0
23033,23034,12,2,1995,18,PF,M,16.0,9.0
23034,23035,12,2,1995,21,PF,F,16.0,8.0
23035,23036,12,2,1995,18,PF,F,16.0,10.0
23038,23039,12,2,1995,18,PF,F,15.0,5.0
23045,23046,12,2,1995,20,PF,F,17.0,
23048,23049,12,2,1995,17,PF,M,17.0,9.0
23052,23053,12,3,1995,14,PF,M,16.0,9.0
23056,23057,12,3,1995,15,PF,M,16.0,7.0
23062,23063,12,3,1995,15,PF,M,15.0,9.0
23065,23066,12,3,1995,15,PF,F,16.0,8.0
23070,23071,12,3,1995,11,PF,F,16.0,7.0
23076,23077,12,3,1995,8,PF,M,15.0,9.0
23088,23089,12,3,1995,13,PF,M,14.0,7.0
23100,23101,12,3,1995,13,PF,M,16.0,9.0
23117,23118,12,21,1995,20,PF,M,15.0,8.0
23141,23142,12,21,1995,17,PF,F,15.0,8.0
23144,23145,12,21,1995,12,PF,F,15.0,6.0
23147,23148,12,21,1995,17,PF,M,16.0,8.0
23148,23149,12,21,1995,21,PF,F,14.0,10.0
23153,23154,12,21,1995,17,PF,M,17.0,9.0
23157,23158,12,21,1995,18,PF,F,16.0,10.0
23158,23159,12,21,1995,17,PF,M,17.0,9.0
23159,23160,12,21,1995,18,PF,M,15.0,7.0
23165,23166,12,21,1995,17,PF,F,16.0,9.0
23177,23178,12,22,1995,15,PF,M,16.0,11.0
23184,23185,12,22,1995,13,PF,F,20.0,9.0
23187,23188,12,22,1995,15,PF,F,16.0,9.0
23214,23215,1,27,1996,21,PF,F,16.0,7.0
23220,23221,1,27,1996,18,PF,F,16.0,9.0
23228,23229,1,27,1996,18,PF,F,16.0,9.0
23239,23240,1,27,1996,20,PF,M,15.0,6.0
23249,23250,1,27,1996,21,PF,M,15.0,6.0
